date,eq-large,eq-mid,eq-bank,gov,corp,cash,gold,reit,intl
2025-06-09,-0.020112475,-0.004495925,0.013756877,-0.008113722,-0.004395232,-3.0539e-05,0.015843713,-0.005883534,0.009077773
2025-06-10,0.000167962,-0.002466638,-0.005397308,0.003252513,0.002973289,0.000131912,-0.017451731,0.014776969,0.009483723
2025-06-11,-0.004744257,-0.017515401,-0.024683073,0.005619038,0.005581987,5.7385e-05,0.010167162,0.0076845,-0.001652121
2025-06-12,-0.016446645,-0.006514684,-0.005441179,0.003127902,0.00562106,0.000203704,0.007862861,0.015154277,0.002315623
2025-06-13,0.002430496,-0.013232446,-0.012516481,-0.000588367,-0.004209894,-9.55e-07,-0.009292981,0.00133343,-0.018349317
2025-06-16,-0.013553449,-0.012781108,-0.017559925,0.001063425,-0.001798646,0.000127497,-0.012217012,-0.002301338,-0.021716855
2025-06-17,-0.000717669,0.027904425,0.009667803,0.000373523,0.002487816,-5.5765e-05,0.000317911,0.006975332,0.003497192
2025-06-18,0.002513165,-0.009588108,-0.002387142,-0.003604398,0.002962405,0.000184349,0.001647326,-0.028562912,-0.00062284
2025-06-19,0.005250696,-0.004796989,-0.00214315,-0.004219125,-0.005706477,0.00023878,0.012134904,-0.011078995,-0.008352112
2025-06-20,0.002401493,0.009554432,0.002458329,-0.000209294,0.004780788,0.000191999,0.021290359,1.5543e-05,-0.002516589
2025-06-23,-0.024029682,-0.002130543,-0.00670895,-0.005659808,-0.001981714,0.000314332,0.000371794,0.006113417,-0.004956549
2025-06-24,0.013614502,0.013696073,0.008360741,-0.010204603,-0.010051171,0.00022429,-0.00581133,0.011712898,0.004849889
2025-06-25,0.018968578,0.025276839,0.028834907,-0.004152348,0.000973323,0.00021894,-0.002236383,0.016428964,0.007504708
2025-06-26,-5.474e-05,0.001829513,-0.001423658,0.005541806,0.006398322,4.5989e-05,0.006162455,-0.003957908,-0.001697992
2025-06-27,-0.010725973,-0.01912927,0.005695708,-0.002858934,0.001778174,-0.000116878,0.018598294,0.005897423,0.008544465
2025-06-30,-0.012940359,-0.028068563,-0.009463623,0.004015742,-0.000864759,0.000119711,-0.007269496,-0.000164575,-0.011476536
2025-07-01,0.008492153,0.00306021,-0.022328281,-0.001031921,0.004808615,0.000252776,0.009923229,0.005969686,-0.00290344
2025-07-02,-0.005394695,0.00664651,0.004607341,-0.002109362,-0.004509285,0.000342142,-0.002143279,0.005100054,0.013480257
2025-07-03,0.000809582,0.011881284,-0.014785194,0.004872456,0.002955495,0.000237665,0.012608505,-0.004235886,0.00258688
2025-07-04,0.001886826,-0.015461029,0.009445928,-0.00329398,-0.016080556,0.000137099,-0.007246737,0.001580146,-0.012110667
2025-07-07,-0.00881207,-0.013794832,-0.002934541,0.003484862,0.005075243,0.00037607,-0.0081081,-0.003911582,-0.005018277
2025-07-08,-0.016873919,0.007965697,-0.00994972,0.001881154,0.002610194,0.00032076,-0.002432145,-0.017158404,0.006645352
2025-07-09,0.002797393,0.012355182,-0.001472457,-0.002113685,0.000890955,0.000170089,0.023895829,-0.004641448,-0.012638994
2025-07-10,0.019600743,0.022920702,0.029137668,-0.006054443,-0.000801908,-0.000105853,-0.003085337,-0.005493488,0.012735653
2025-07-11,-0.024799827,-0.025234407,-0.020646763,0.00032563,-0.009563408,0.000194251,0.015687631,-0.017301187,-0.024046128
2025-07-14,0.014091232,0.011609334,0.006329612,0.003969378,-0.000383932,0.000127852,0.020096518,2.7188e-05,0.006547645
2025-07-15,0.00358454,0.015913304,-0.012029821,0.001937299,0.000914936,0.000172688,-0.01096917,-6.0763e-05,-0.014832253
2025-07-16,0.006282248,0.003228688,0.005802463,-0.000425162,0.004914687,9.5703e-05,0.005535863,-0.014321375,0.013326743
2025-07-17,0.004715924,0.006899417,0.019477492,-0.003219759,-0.001037528,0.000305952,-0.015731536,0.001804542,-0.007971433
2025-07-18,-0.010214237,0.004708037,0.016418681,-0.00205005,0.000710066,-0.000101924,-0.013438842,-0.000665876,0.008590718
2025-07-21,0.0082225,0.029319698,0.023858302,0.004805153,0.000928949,0.000192866,-0.020021873,0.012702122,0.003641964
2025-07-22,-0.007911804,0.011704653,0.017454291,-0.003582991,-0.008146358,3.11e-05,0.006115226,-0.008127587,-0.012623788
2025-07-23,-0.001132519,6.5925e-05,0.007555291,-0.000824385,-0.002324098,5.1351e-05,-0.008944986,0.004152486,-0.002078335
2025-07-24,-0.008741596,-0.009446427,-0.023256045,-0.00118623,0.001222453,0.000248522,0.010428462,-0.003004603,-0.016569005
2025-07-25,0.016511573,0.026824862,0.036541637,5.6013e-05,-7.1327e-05,0.000114613,-0.015210269,0.02324751,0.036852691
2025-07-28,-0.002730863,-0.011334107,-0.001891152,0.000343205,0.003570647,9.8991e-05,0.006112084,-0.003012988,-0.013191223
2025-07-29,-0.002787354,-0.004329799,-0.00729206,-0.003509989,-0.004839688,0.000105966,-0.026401521,0.003705126,0.000135453
2025-07-30,-0.000477424,-0.004114567,-0.00212425,0.006360349,0.004706649,0.000225775,-0.002870169,0.00354979,0.000538249
2025-07-31,0.001222166,0.00340928,-0.003375247,-0.00473825,-0.00515839,0.000186888,0.014724912,-0.01008895,-0.007641223
2025-08-01,-0.006619572,-0.010484123,-0.015707345,0.00506097,0.006014002,5.213e-05,-0.001120927,-0.002178546,-0.014159711
2025-08-04,0.001922897,-0.018065578,-0.012004147,0.002341602,-0.001291873,0.000274543,0.005213927,0.005895634,-0.00715136
2025-08-05,-0.003462468,-0.002803539,-0.001819869,0.001858385,-0.000615847,0.000115076,0.010516799,0.004103537,0.00624446
2025-08-06,0.028131298,0.032355222,0.008628888,-0.000152926,0.008558647,0.000197737,8.324e-06,0.013261187,0.009583088
2025-08-07,0.009663192,0.002830902,0.011167302,-0.001314737,-0.002950088,0.0002872,4.6624e-05,-0.004523424,0.002813745
2025-08-08,0.000407816,0.008892404,0.013696112,-0.005032759,-0.000457692,7.6e-06,0.002474047,-0.004009968,0.001187211
2025-08-11,0.007215163,0.00498571,-0.005432147,-0.004225807,0.006483652,7.3419e-05,-0.016559348,0.011206931,0.006207761
2025-08-12,-0.009865345,-0.013035585,-0.00931262,-0.001508802,-0.005908553,-0.000237083,0.011325043,-0.001599687,-0.012943306
2025-08-13,0.007967263,0.030122696,0.041203925,0.002356255,0.000769985,0.000214911,-0.008372214,0.028375416,0.015069427
2025-08-14,0.005905616,0.014578673,0.01982575,0.003989309,-0.000314891,0.000206881,0.005130123,-0.006311028,-0.003258349
2025-08-15,0.014392001,0.015758646,0.002478885,-0.005827608,0.006149123,0.000370839,0.016393124,0.008066874,0.010896613
2025-08-18,-0.009540587,-0.006939707,0.005716658,0.003096037,-0.00141052,0.000271897,-0.003552567,0.005598472,-0.012071804
2025-08-19,-0.00130071,-0.007601688,-0.004924865,-0.002171649,5.8376e-05,0.000143185,-0.003953087,-0.005954082,-0.000660119
2025-08-20,-0.005043881,-0.008980528,-0.011945386,-0.006533912,-0.001549012,0.000118283,0.004370474,0.000895023,-0.003322208
2025-08-21,-1.025e-06,0.003122222,0.018435921,-0.006820535,-0.009618515,-4.2141e-05,-0.008830525,0.010385137,0.012029351
2025-08-22,0.000704781,-0.007617666,-0.013940328,0.002942492,0.008387402,0.000259567,0.00191295,0.000427456,0.007448342
2025-08-25,-0.015480309,-0.023494799,-0.022145568,-0.002912921,0.001118701,0.000189555,0.013990325,-0.011881919,-0.01299411
2025-08-26,-0.0117049,-0.012976256,0.008223152,0.004918973,0.00488337,0.000157227,-0.023443729,-0.002532063,-0.010192204
2025-08-27,0.001849649,-0.017688551,0.004280394,0.001227711,-0.002052074,0.000275253,-0.006347944,-0.005570794,0.00084133
2025-08-28,-0.006339523,0.018796334,-0.004493675,0.001046085,-0.001445918,0.000261316,-0.007465955,0.001664974,0.016326308
2025-08-29,0.008354972,-0.012461233,0.001750318,-0.002997368,-0.00587747,0.000143744,-0.014007412,0.000277192,-0.0056079
2025-09-01,0.013020675,-0.009643998,0.016922368,-0.0026931,-0.009673365,0.000197871,-0.032799078,-0.020063596,-0.012268968
2025-09-02,0.008187804,0.011397564,0.018022101,-0.006849312,0.001800057,0.000210771,0.007271462,0.010482145,0.009819924
2025-09-03,-0.002248633,-0.011349768,-0.003903645,0.004029307,0.007716715,9.7738e-05,0.00775507,-0.006279532,-0.008476971
2025-09-04,0.005606173,0.002343647,0.016669008,0.003597394,0.008542304,-0.000130008,-0.010238184,-0.002645404,-0.011391415
2025-09-05,0.013087343,0.00505487,0.000828408,-0.005446527,-0.008870224,0.000135792,0.003420209,0.011074898,0.031999869
2025-09-08,0.009059985,0.013947434,0.006305227,-0.002590386,-0.005471505,-9.951e-06,0.005360864,0.009032733,0.00299177
2025-09-09,-0.013364376,0.001676948,-0.007183087,0.000710957,-0.001146842,0.000181858,0.008501654,-0.002162494,-0.000963707
2025-09-10,0.003890255,-0.000742013,0.009413025,0.004524173,-0.000700572,-8.3897e-05,-0.017137234,0.007396865,-0.001024057
2025-09-11,-0.012479165,-0.009585545,-0.031489608,-0.001134504,-0.000673622,-4.4343e-05,-0.007716293,0.004332462,-0.004043018
2025-09-12,-0.01186964,-0.00529567,-0.022027423,-0.002858971,-0.001302521,0.000370715,0.004007601,-0.001027078,0.004224012
2025-09-15,0.001050881,0.014224897,0.011770354,-0.007540172,-0.005528774,0.000108697,0.000578359,-0.013209328,0.000811695
2025-09-16,0.015053276,0.01345254,0.013504219,0.001091958,0.005069858,0.000284986,-0.004972982,0.008590009,0.004370252
2025-09-17,-0.010884006,0.014909833,-0.003218338,-0.002424231,-0.003886633,6.3772e-05,-0.025616359,0.014240302,-0.009714638
2025-09-18,-0.017653763,-0.009905211,-0.029027537,0.001380012,-0.003060039,9.687e-05,0.014592071,-0.023409749,0.000741239
2025-09-19,-0.014649854,-0.033179755,-0.024399663,-0.003005677,-0.000124331,0.000272112,-0.004664923,-0.008905506,-0.002266046
2025-09-22,0.009786694,0.002323004,0.006090376,-0.001398008,-0.00011895,4.9247e-05,-0.000498124,0.007473945,0.004040591
2025-09-23,0.014378273,0.008907109,0.025306079,0.002703885,-0.001285305,0.000188998,0.004375131,0.020908269,0.020918174
2025-09-24,-0.009449502,-0.009692227,0.007154745,0.003144746,-0.002039941,0.000233685,0.015110751,0.021288125,-0.026377336
2025-09-25,-0.012823794,-0.024204564,-0.004473842,-0.00421528,0.000345134,0.000208394,0.011058125,-0.004536472,-0.002590069
2025-09-26,-0.000433594,0.010737943,0.030379054,0.004115919,0.008871049,0.000235795,-0.019850809,0.025539469,0.016013866
2025-09-29,0.015327064,-0.011882501,0.012252679,0.001117041,0.013393986,0.000152454,0.004877845,0.01373742,0.009372851
2025-09-30,-0.005941432,0.006931827,0.013358039,0.002544977,0.007666044,-7.6432e-05,0.004887796,0.01025209,0.003710614
2025-10-01,0.00127186,0.010529229,0.01472462,-0.003047736,0.003227263,0.000383285,-0.007986083,0.002927282,0.002491768
2025-10-02,0.014113954,0.0134487,0.003023728,0.005337813,-0.002710563,0.000326766,-0.008695146,0.003045445,-5.8219e-05
2025-10-03,-0.024153227,-0.003274729,-4.8569e-05,0.000242881,-0.008030852,-1.3926e-05,-0.006792513,0.007533304,-0.012880054
2025-10-06,0.026032453,0.025013857,0.025401428,-0.000302123,-0.005705057,0.000100913,-0.000476257,-0.004780157,0.017924645
2025-10-07,0.011109973,0.033899336,0.031056426,3.488e-06,-0.001081674,0.000164803,-0.007229087,0.013429742,0.002807836
2025-10-08,0.008577866,0.007406021,-0.003100467,-0.000343294,-0.003096874,0.000126931,-0.005900967,-0.000346847,0.000992557
2025-10-09,0.01542628,0.000838656,0.011968915,-0.00571241,-0.007497845,0.00012026,0.003103863,-0.000947754,0.004654759
2025-10-10,-0.005653113,-0.011158135,-0.006682528,0.008079227,0.006832268,3.5817e-05,0.003644395,-0.011812311,0.006247773
2025-10-13,0.013667748,0.016473742,0.027351877,-0.000581332,0.005627625,4.529e-05,-0.005550387,0.009315919,0.026659949
2025-10-14,-0.026206122,-0.020419549,-0.016725659,-0.003958991,-0.011186635,0.000110534,-0.021634836,-0.004618125,-0.022625125
2025-10-15,-0.024455795,-0.009196918,-0.016177118,0.001220633,-0.006444638,0.000200643,0.011753745,-0.02249784,-0.012523645
2025-10-16,-0.001065569,-0.002904785,-0.002734382,0.004455471,-0.004277568,0.000263762,0.000417569,0.004436924,-0.001219454
2025-10-17,0.006965789,0.010801631,0.008535851,-0.003992136,0.004149429,0.000330234,0.001741187,0.016083212,0.021083443
2025-10-20,-0.001722519,-0.018369422,-0.019129533,-5.5926e-05,-0.003184267,0.000328394,0.003729648,-0.015326855,0.001327604
2025-10-21,0.005912133,0.00793998,-0.013790732,0.005076968,0.004544504,5.5008e-05,-0.004519769,0.010198231,0.003476186
2025-10-22,0.014848434,0.02864066,0.007347005,0.001103675,0.010957862,0.000127924,-0.009536584,0.01282521,0.022402296
2025-10-23,0.011231556,0.021733398,0.031573963,-0.001813285,0.004439397,0.000278202,-0.007280913,0.014615771,0.025281731
2025-10-24,0.014738789,0.02967301,0.006737282,-0.006949168,-0.00511067,0.000181009,-0.006382352,-0.003518807,0.019843983
2025-10-27,0.019872537,0.00634943,0.009836753,-0.001939861,-0.003399594,8.388e-06,-0.005633715,-0.002310256,0.007560795
2025-10-28,0.006227535,0.011449742,0.013474987,-0.000918092,-0.002092478,0.000146076,-0.012765722,0.011890954,-0.009477607
2025-10-29,-0.01223137,-0.009523022,-0.007525679,0.003681856,-0.00229587,0.000181163,0.018655824,-0.00102483,-0.007259847
2025-10-30,-0.008644463,0.004817765,0.000140088,-0.004927299,-0.00014508,0.000261703,0.001314884,-0.017057392,-0.002403186
2025-10-31,-0.009903441,-0.012678159,0.003616753,-0.003028955,-0.00365181,0.000186911,0.004331627,-0.003374864,0.005988161
2025-11-03,0.002282704,-0.000587188,-0.003952892,0.002417577,0.005114428,0.000169665,0.009572904,0.011461072,0.007195976
2025-11-04,0.001563456,0.016308021,0.01295575,0.003989282,0.004290884,0.000149307,-0.003667273,0.012677438,-0.008788591
2025-11-05,0.004183008,-0.010683393,-0.001111176,0.00165238,0.002200906,0.000247993,0.01395995,-0.013167498,0.003598304
2025-11-06,-0.016018635,-0.008451962,-0.002795863,-0.000447849,-0.00267392,0.000183149,-0.014853463,-0.000301662,-0.007864552
2025-11-07,-0.002504937,-0.009049984,-0.006369163,-0.004411137,-0.001616083,-0.000122155,-0.007100166,-0.016301353,-0.013832553
2025-11-10,-0.006523261,-0.009130555,-0.016259557,-0.002030016,-0.003438364,0.000264128,0.004676656,-0.014567728,0.001840009
2025-11-11,0.004821864,-0.01386186,-0.007694733,-0.001665281,-0.003979305,0.000229084,0.011605232,-0.006045412,0.001635325
2025-11-12,-0.016153583,-0.021564815,-0.000685177,0.000526624,-0.001160084,0.000117176,0.019094321,-0.013362084,-0.015073503
2025-11-13,-0.019346478,-0.016161981,0.006820712,-0.004165369,-0.00528396,0.000197739,0.006158351,-0.002802357,-0.013936986
2025-11-14,-0.001187459,-0.022480781,0.010070238,0.003362313,0.001762949,-6.0103e-05,0.019068692,-0.002484592,0.008592348
2025-11-17,0.004743479,0.017587307,-0.008126598,-0.008653931,-0.003998915,0.000159074,0.010299343,0.003368457,-0.002457817
2025-11-18,0.013894248,0.010632465,0.024976006,0.000650392,-0.004941885,0.000146789,0.00548608,0.006222359,0.017545729
2025-11-19,0.008884576,0.03129141,0.025449833,-0.011350981,-0.006874245,0.000120285,-0.011434565,-0.00184774,0.012511364
2025-11-20,-0.016949316,0.000814454,-0.008410962,-0.006669168,0.003163422,0.000309873,0.010113161,-0.001935055,-0.003468777
2025-11-21,-0.003664617,-0.008673973,0.003865151,-0.00324813,-0.00103809,0.000183104,0.00036311,0.001689087,0.011424839
2025-11-24,-0.022272049,-0.001239522,-0.002518394,0.005263522,-0.000871266,0.000238914,0.028742157,-0.00394303,-0.005272943
